CustomerID,CustomerName,Gender,AgeGroup,Country,City,MembershipTier,SignupDate
3131,Fan_03131,Non-binary,45-54,Egypt,International City,Red Member,2022-09-03
3132,Fan_03132,Male,25-34,Thailand,International City,Full Member,2020-11-15
3133,Fan_03133,Non-binary,25-34,Thailand,International City,Red Member,2022-02-05
3134,Fan_03134,Female,55+,UK,Liverpool,Non-Member,2024-11-18
3135,Fan_03135,Female,18-24,Egypt,International City,Red Member,2022-02-16
3136,Fan_03136,Male,25-34,UK,Liverpool,Non-Member,2021-09-25
3137,Fan_03137,Female,45-54,UK,London,Premium/Lounge,2024-02-01
3138,Fan_03138,Female,35-44,UK,Liverpool,Red Member,2023-03-12
3139,Fan_03139,Male,55+,Ireland,International City,Red Member,2021-04-12
3140,Fan_03140,Male,25-34,China,International City,Junior Member,2020-03-08
3141,Fan_03141,Non-binary,Under 18,USA,International City,Red Member,2022-11-05
3142,Fan_03142,Non-binary,55+,UK,London,Red Member,2024-11-22
3143,Fan_03143,Male,35-44,UK,Liverpool,Full Member,2022-12-06
3144,Fan_03144,Non-binary,18-24,UK,London,Junior Member,2023-08-25
3145,Fan_03145,Non-binary,35-44,UK,London,Non-Member,2020-03-23
3146,Fan_03146,Female,45-54,Thailand,International City,Non-Member,2020-07-06
3147,Fan_03147,Male,55+,China,International City,Non-Member,2020-09-28
3148,Fan_03148,Female,Under 18,Egypt,International City,Non-Member,2021-04-11
3149,Fan_03149,Non-binary,35-44,UK,Liverpool,Red Member,2020-07-20
3150,Fan_03150,Male,25-34,Egypt,International City,Full Member,2020-05-29
3151,Fan_03151,Female,Under 18,UK,Liverpool,Red Member,2021-02-08
3152,Fan_03152,Male,45-54,UK,Liverpool,Red Member,2021-09-06
3153,Fan_03153,Male,45-54,Egypt,International City,Red Member,2024-10-29
3154,Fan_03154,Female,55+,UK,Liverpool,Non-Member,2023-04-21
3155,Fan_03155,Non-binary,35-44,Ireland,International City,Non-Member,2021-05-30
3156,Fan_03156,Female,45-54,China,International City,Non-Member,2022-10-05
3157,Fan_03157,Male,25-34,Ireland,International City,Red Member,2022-09-16
3158,Fan_03158,Female,55+,Egypt,International City,Non-Member,2021-06-25
3159,Fan_03159,Male,25-34,Egypt,International City,Non-Member,2023-10-20
3160,Fan_03160,Non-binary,25-34,Egypt,International City,Full Member,2022-06-20
3161,Fan_03161,Male,35-44,UK,Liverpool,Non-Member,2021-10-15
3162,Fan_03162,Female,35-44,Egypt,International City,Non-Member,2021-01-01
3163,Fan_03163,Non-binary,25-34,UK,Liverpool,Non-Member,2024-10-31
3164,Fan_03164,Female,55+,USA,International City,Junior Member,2023-01-08
3165,Fan_03165,Male,18-24,UK,London,Non-Member,2021-09-21
3166,Fan_03166,Female,25-34,Norway,International City,Premium/Lounge,2022-12-22
3167,Fan_03167,Male,55+,Norway,International City,Non-Member,2023-06-02
3168,Fan_03168,Male,25-34,UK,Liverpool,Non-Member,2021-01-28
3169,Fan_03169,Female,18-24,China,International City,Non-Member,2023-06-03
3170,Fan_03170,Male,25-34,Ireland,International City,Red Member,2022-08-28
3171,Fan_03171,Non-binary,35-44,Ireland,International City,Premium/Lounge,2024-01-27
3172,Fan_03172,Female,35-44,UK,London,Non-Member,2022-01-29
3173,Fan_03173,Non-binary,25-34,UK,London,Premium/Lounge,2021-10-07
3174,Fan_03174,Female,35-44,USA,International City,Full Member,2022-03-16
3175,Fan_03175,Female,Under 18,China,International City,Premium/Lounge,2022-04-07
3176,Fan_03176,Female,55+,UK,Liverpool,Non-Member,2022-07-24
3177,Fan_03177,Female,Under 18,China,International City,Junior Member,2021-02-18
3178,Fan_03178,Female,25-34,UK,Liverpool,Red Member,2020-02-18
3179,Fan_03179,Female,25-34,UK,Liverpool,Full Member,2023-02-20
3180,Fan_03180,Male,18-24,China,International City,Full Member,2022-10-27
3181,Fan_03181,Female,Under 18,USA,International City,Non-Member,2021-05-12
3182,Fan_03182,Female,55+,UK,London,Full Member,2022-08-20
3183,Fan_03183,Female,55+,UK,Liverpool,Junior Member,2022-09-24
3184,Fan_03184,Non-binary,45-54,UK,London,Red Member,2020-05-01
3185,Fan_03185,Female,25-34,UK,London,Red Member,2022-01-26
3186,Fan_03186,Female,Under 18,USA,International City,Red Member,2020-10-02
3187,Fan_03187,Male,25-34,China,International City,Premium/Lounge,2024-02-09
3188,Fan_03188,Male,18-24,USA,International City,Full Member,2021-09-04
3189,Fan_03189,Male,45-54,Thailand,International City,Non-Member,2022-06-16
3190,Fan_03190,Non-binary,55+,UK,London,Non-Member,2023-02-14
3191,Fan_03191,Female,55+,Egypt,International City,Non-Member,2020-10-14
3192,Fan_03192,Male,55+,China,International City,Junior Member,2024-02-22
3193,Fan_03193,Female,35-44,UK,Liverpool,Premium/Lounge,2021-03-15
3194,Fan_03194,Male,35-44,UK,London,Red Member,2021-11-13
3195,Fan_03195,Non-binary,25-34,UK,Liverpool,Non-Member,2023-05-21
3196,Fan_03196,Male,18-24,China,International City,Non-Member,2023-08-08
3197,Fan_03197,Female,35-44,USA,International City,Red Member,2024-06-22
3198,Fan_03198,Male,45-54,UK,Liverpool,Red Member,2020-02-03
3199,Fan_03199,Female,Under 18,Egypt,International City,Red Member,2024-11-23
3200,Fan_03200,Female,25-34,UK,Liverpool,Full Member,2021-11-14
3201,Fan_03201,Male,55+,Ireland,International City,Non-Member,2023-03-03
3202,Fan_03202,Male,45-54,UK,Liverpool,Non-Member,2024-06-23
3203,Fan_03203,Male,45-54,Egypt,International City,Red Member,2023-06-03
3204,Fan_03204,Male,Under 18,Ireland,International City,Premium/Lounge,2023-11-01
3205,Fan_03205,Female,35-44,USA,International City,Red Member,2024-02-22
3206,Fan_03206,Male,18-24,UK,Liverpool,Full Member,2023-03-24
3207,Fan_03207,Non-binary,55+,UK,Liverpool,Red Member,2020-02-13
3208,Fan_03208,Non-binary,25-34,USA,International City,Non-Member,2023-07-01
3209,Fan_03209,Male,25-34,UK,London,Red Member,2020-11-04
3210,Fan_03210,Non-binary,55+,UK,Liverpool,Premium/Lounge,2021-10-30
3211,Fan_03211,Female,55+,Egypt,International City,Junior Member,2021-02-14
3212,Fan_03212,Non-binary,25-34,China,International City,Junior Member,2024-11-11
3213,Fan_03213,Male,18-24,Thailand,International City,Premium/Lounge,2020-10-30
3214,Fan_03214,Male,Under 18,UK,London,Red Member,2023-05-17
3215,Fan_03215,Non-binary,25-34,UK,Liverpool,Non-Member,2021-11-01
3216,Fan_03216,Non-binary,18-24,UK,Liverpool,Non-Member,2021-09-12
3217,Fan_03217,Female,18-24,UK,Liverpool,Non-Member,2024-04-30
3218,Fan_03218,Female,Under 18,UK,London,Red Member,2020-02-22
3219,Fan_03219,Non-binary,55+,USA,International City,Non-Member,2022-02-18
3220,Fan_03220,Female,18-24,UK,Liverpool,Non-Member,2024-04-27
3221,Fan_03221,Male,Under 18,UK,Liverpool,Non-Member,2022-11-03
3222,Fan_03222,Non-binary,45-54,Thailand,International City,Non-Member,2020-11-29
3223,Fan_03223,Male,Under 18,China,International City,Red Member,2024-02-25
3224,Fan_03224,Female,55+,Thailand,International City,Red Member,2022-04-30
3225,Fan_03225,Male,45-54,UK,London,Red Member,2022-09-05
3226,Fan_03226,Female,Under 18,UK,Liverpool,Non-Member,2022-02-17
3227,Fan_03227,Female,Under 18,USA,International City,Red Member,2022-01-08
3228,Fan_03228,Female,55+,UK,Liverpool,Non-Member,2021-04-14
3229,Fan_03229,Male,55+,Australia,International City,Full Member,2024-07-17
3230,Fan_03230,Male,25-34,UK,Liverpool,Junior Member,2023-08-18
3231,Fan_03231,Male,18-24,UK,London,Full Member,2020-01-19
3232,Fan_03232,Male,55+,UK,Liverpool,Red Member,2024-04-10
3233,Fan_03233,Male,55+,UK,London,Full Member,2021-08-23
3234,Fan_03234,Male,35-44,UK,Liverpool,Non-Member,2020-12-23
3235,Fan_03235,Male,55+,Egypt,International City,Junior Member,2021-01-06
3236,Fan_03236,Male,18-24,UK,Liverpool,Non-Member,2022-10-15
3237,Fan_03237,Non-binary,25-34,UK,London,Non-Member,2023-06-27
3238,Fan_03238,Male,25-34,UK,London,Non-Member,2022-08-21
3239,Fan_03239,Male,35-44,UK,Liverpool,Non-Member,2023-01-09
3240,Fan_03240,Non-binary,45-54,UK,Liverpool,Non-Member,2020-11-19
3241,Fan_03241,Male,Under 18,UK,London,Red Member,2020-05-15
3242,Fan_03242,Female,35-44,UK,Liverpool,Red Member,2022-06-20
3243,Fan_03243,Non-binary,Under 18,UK,Liverpool,Non-Member,2022-09-02
3244,Fan_03244,Female,18-24,Norway,International City,Red Member,2023-09-06
3245,Fan_03245,Female,45-54,Egypt,International City,Junior Member,2024-01-07
3246,Fan_03246,Non-binary,45-54,UK,Liverpool,Non-Member,2020-09-14
3247,Fan_03247,Male,18-24,UK,Liverpool,Full Member,2020-06-17
3248,Fan_03248,Male,55+,China,International City,Red Member,2021-08-01
3249,Fan_03249,Male,18-24,Thailand,International City,Non-Member,2021-05-28
3250,Fan_03250,Female,25-34,UK,Liverpool,Junior Member,2022-08-04
3251,Fan_03251,Non-binary,45-54,Australia,International City,Red Member,2023-03-28
3252,Fan_03252,Male,25-34,UK,Liverpool,Red Member,2022-02-06
3253,Fan_03253,Male,45-54,Ireland,International City,Junior Member,2024-10-08
3254,Fan_03254,Female,55+,UK,Liverpool,Non-Member,2024-06-14
3255,Fan_03255,Male,18-24,UK,Liverpool,Full Member,2020-03-10
3256,Fan_03256,Female,Under 18,UK,London,Full Member,2022-09-11
3257,Fan_03257,Female,18-24,Norway,International City,Full Member,2024-11-15
3258,Fan_03258,Female,35-44,Thailand,International City,Non-Member,2022-07-17
3259,Fan_03259,Female,45-54,Thailand,International City,Red Member,2020-08-29
3260,Fan_03260,Female,55+,China,International City,Premium/Lounge,2022-11-19
3261,Fan_03261,Male,25-34,UK,London,Red Member,2024-07-10
3262,Fan_03262,Non-binary,35-44,Norway,International City,Full Member,2020-07-16
3263,Fan_03263,Female,45-54,Australia,International City,Non-Member,2020-05-09
3264,Fan_03264,Male,45-54,UK,Liverpool,Non-Member,2020-07-12
3265,Fan_03265,Male,Under 18,UK,Liverpool,Full Member,2023-12-30
3266,Fan_03266,Female,25-34,UK,London,Red Member,2022-06-12
3267,Fan_03267,Male,45-54,Egypt,International City,Non-Member,2022-03-25
3268,Fan_03268,Male,18-24,Egypt,International City,Junior Member,2021-03-30
3269,Fan_03269,Male,18-24,China,International City,Junior Member,2024-03-04
3270,Fan_03270,Male,45-54,UK,Liverpool,Red Member,2022-12-11
3271,Fan_03271,Female,45-54,UK,Liverpool,Non-Member,2023-11-21
3272,Fan_03272,Male,25-34,Egypt,International City,Non-Member,2020-07-24
3273,Fan_03273,Male,55+,Australia,International City,Full Member,2024-10-25
3274,Fan_03274,Male,55+,Thailand,International City,Non-Member,2023-01-12
3275,Fan_03275,Female,18-24,Thailand,International City,Non-Member,2020-04-10
3276,Fan_03276,Female,35-44,USA,International City,Red Member,2022-05-12
3277,Fan_03277,Female,25-34,Norway,International City,Non-Member,2024-01-17
3278,Fan_03278,Female,55+,UK,London,Full Member,2023-09-30
3279,Fan_03279,Non-binary,45-54,UK,London,Full Member,2020-05-16
3280,Fan_03280,Male,18-24,UK,Liverpool,Red Member,2024-08-11
3281,Fan_03281,Male,35-44,UK,Liverpool,Non-Member,2023-08-16
3282,Fan_03282,Female,45-54,USA,International City,Non-Member,2021-05-24
3283,Fan_03283,Female,18-24,UK,London,Red Member,2020-09-09
3284,Fan_03284,Non-binary,45-54,China,International City,Junior Member,2020-11-06
3285,Fan_03285,Non-binary,25-34,UK,Liverpool,Premium/Lounge,2021-11-01
3286,Fan_03286,Non-binary,25-34,UK,Liverpool,Red Member,2020-07-29
3287,Fan_03287,Non-binary,45-54,China,International City,Red Member,2021-04-20
3288,Fan_03288,Female,25-34,Ireland,International City,Non-Member,2023-01-13
3289,Fan_03289,Non-binary,35-44,China,International City,Non-Member,2020-05-24
3290,Fan_03290,Non-binary,25-34,China,International City,Non-Member,2020-03-24
3291,Fan_03291,Female,Under 18,UK,Liverpool,Full Member,2022-08-13
3292,Fan_03292,Non-binary,18-24,USA,International City,Junior Member,2023-11-17
3293,Fan_03293,Female,18-24,Norway,International City,Red Member,2020-07-30
3294,Fan_03294,Non-binary,45-54,UK,Liverpool,Red Member,2021-05-09
3295,Fan_03295,Female,55+,Australia,International City,Red Member,2022-05-13
3296,Fan_03296,Female,55+,UK,Liverpool,Junior Member,2021-07-18
3297,Fan_03297,Female,35-44,UK,Liverpool,Junior Member,2024-09-08
3298,Fan_03298,Male,Under 18,UK,Liverpool,Non-Member,2023-12-31
3299,Fan_03299,Male,45-54,Norway,International City,Red Member,2021-03-29
3300,Fan_03300,Female,55+,Thailand,International City,Non-Member,2020-07-31
3301,Fan_03301,Non-binary,35-44,China,International City,Full Member,2023-05-27
3302,Fan_03302,Female,45-54,Egypt,International City,Red Member,2024-11-17
3303,Fan_03303,Female,Under 18,Australia,International City,Full Member,2020-08-08
3304,Fan_03304,Non-binary,Under 18,Thailand,International City,Full Member,2020-07-13
3305,Fan_03305,Male,25-34,UK,Liverpool,Full Member,2023-10-09
3306,Fan_03306,Non-binary,35-44,China,International City,Red Member,2024-01-11
3307,Fan_03307,Male,25-34,China,International City,Full Member,2024-06-02
3308,Fan_03308,Female,45-54,USA,International City,Red Member,2020-03-17
3309,Fan_03309,Non-binary,55+,USA,International City,Premium/Lounge,2022-06-03
3310,Fan_03310,Male,18-24,Australia,International City,Full Member,2021-01-05
3311,Fan_03311,Female,Under 18,UK,Liverpool,Non-Member,2022-04-24
3312,Fan_03312,Female,25-34,UK,Liverpool,Junior Member,2021-12-05
3313,Fan_03313,Male,25-34,UK,Liverpool,Red Member,2024-05-24
3314,Fan_03314,Non-binary,55+,UK,London,Non-Member,2024-04-23
3315,Fan_03315,Non-binary,55+,UK,London,Red Member,2024-02-25
3316,Fan_03316,Female,18-24,USA,International City,Red Member,2024-10-20
3317,Fan_03317,Non-binary,45-54,UK,London,Junior Member,2024-07-06
3318,Fan_03318,Female,Under 18,UK,London,Junior Member,2020-07-04
3319,Fan_03319,Female,25-34,Ireland,International City,Full Member,2022-10-15
3320,Fan_03320,Male,35-44,Ireland,International City,Non-Member,2021-06-26
3321,Fan_03321,Female,25-34,China,International City,Red Member,2024-07-08
3322,Fan_03322,Female,18-24,USA,International City,Non-Member,2021-10-23
3323,Fan_03323,Non-binary,25-34,UK,London,Red Member,2023-12-05
3324,Fan_03324,Non-binary,25-34,Ireland,International City,Premium/Lounge,2023-02-20
3325,Fan_03325,Male,35-44,Egypt,International City,Full Member,2023-11-25
3326,Fan_03326,Male,55+,UK,London,Full Member,2024-11-30
3327,Fan_03327,Female,25-34,Ireland,International City,Non-Member,2024-01-06
3328,Fan_03328,Female,18-24,UK,Liverpool,Red Member,2020-07-31
3329,Fan_03329,Female,45-54,China,International City,Full Member,2020-06-17
3330,Fan_03330,Female,Under 18,UK,Liverpool,Non-Member,2023-01-27
3331,Fan_03331,Female,Under 18,UK,Liverpool,Red Member,2021-04-04
3332,Fan_03332,Male,18-24,Australia,International City,Non-Member,2022-06-20
3333,Fan_03333,Male,18-24,Ireland,International City,Non-Member,2021-08-30
3334,Fan_03334,Non-binary,35-44,UK,Liverpool,Red Member,2022-04-28
3335,Fan_03335,Non-binary,45-54,Egypt,International City,Non-Member,2022-04-24
3336,Fan_03336,Non-binary,35-44,UK,Liverpool,Full Member,2023-03-24
3337,Fan_03337,Non-binary,25-34,UK,Liverpool,Non-Member,2022-06-02
3338,Fan_03338,Male,25-34,UK,London,Red Member,2022-01-01
3339,Fan_03339,Male,25-34,UK,Liverpool,Junior Member,2021-05-20
3340,Fan_03340,Non-binary,18-24,Egypt,International City,Non-Member,2024-05-25
3341,Fan_03341,Non-binary,35-44,Norway,International City,Red Member,2021-10-04
3342,Fan_03342,Non-binary,18-24,UK,Liverpool,Junior Member,2021-12-14
3343,Fan_03343,Non-binary,55+,China,International City,Full Member,2024-08-08
3344,Fan_03344,Non-binary,Under 18,UK,Liverpool,Red Member,2023-06-21
3345,Fan_03345,Female,45-54,USA,International City,Red Member,2020-05-12
3346,Fan_03346,Female,45-54,UK,London,Full Member,2020-04-27
3347,Fan_03347,Non-binary,18-24,UK,Liverpool,Non-Member,2023-10-28
3348,Fan_03348,Non-binary,25-34,UK,London,Full Member,2021-05-31
3349,Fan_03349,Male,55+,China,International City,Full Member,2022-10-02
3350,Fan_03350,Non-binary,18-24,USA,International City,Red Member,2021-03-16
3351,Fan_03351,Female,25-34,Ireland,International City,Red Member,2023-11-28
3352,Fan_03352,Female,25-34,Australia,International City,Non-Member,2023-03-13
3353,Fan_03353,Female,18-24,Egypt,International City,Premium/Lounge,2023-01-10
3354,Fan_03354,Non-binary,25-34,Australia,International City,Non-Member,2023-06-02
3355,Fan_03355,Female,45-54,UK,Liverpool,Non-Member,2024-05-05
3356,Fan_03356,Non-binary,35-44,UK,Liverpool,Junior Member,2020-11-26
3357,Fan_03357,Male,18-24,China,International City,Full Member,2024-05-03
3358,Fan_03358,Male,18-24,China,International City,Non-Member,2023-08-22
3359,Fan_03359,Non-binary,Under 18,Norway,International City,Red Member,2020-07-01
3360,Fan_03360,Non-binary,55+,UK,Liverpool,Junior Member,2022-03-04
3361,Fan_03361,Female,55+,USA,International City,Red Member,2020-10-10
3362,Fan_03362,Female,25-34,UK,London,Non-Member,2023-12-19
3363,Fan_03363,Female,35-44,USA,International City,Non-Member,2021-01-12
3364,Fan_03364,Male,25-34,UK,Liverpool,Full Member,2023-07-20
3365,Fan_03365,Male,45-54,UK,London,Non-Member,2020-02-11
3366,Fan_03366,Male,45-54,Thailand,International City,Non-Member,2023-10-30
3367,Fan_03367,Male,45-54,UK,London,Non-Member,2020-01-10
3368,Fan_03368,Male,45-54,UK,London,Full Member,2022-02-06
3369,Fan_03369,Male,55+,UK,Liverpool,Full Member,2022-10-17
3370,Fan_03370,Female,Under 18,UK,Liverpool,Junior Member,2020-11-12
3371,Fan_03371,Female,45-54,Thailand,International City,Non-Member,2022-06-21
3372,Fan_03372,Male,45-54,China,International City,Non-Member,2024-07-25
3373,Fan_03373,Male,45-54,USA,International City,Non-Member,2023-01-05
3374,Fan_03374,Female,25-34,UK,Liverpool,Non-Member,2021-12-15
3375,Fan_03375,Male,45-54,Australia,International City,Red Member,2020-12-08
3376,Fan_03376,Non-binary,18-24,UK,Liverpool,Full Member,2021-11-21
3377,Fan_03377,Non-binary,45-54,USA,International City,Red Member,2024-05-24
3378,Fan_03378,Male,55+,USA,International City,Full Member,2020-05-14
3379,Fan_03379,Male,18-24,UK,London,Red Member,2021-01-20
3380,Fan_03380,Male,25-34,USA,International City,Non-Member,2022-09-10
3381,Fan_03381,Non-binary,45-54,Ireland,International City,Non-Member,2024-10-02
3382,Fan_03382,Male,55+,Egypt,International City,Full Member,2021-10-18
3383,Fan_03383,Non-binary,45-54,Egypt,International City,Junior Member,2022-12-25
3384,Fan_03384,Female,45-54,Egypt,International City,Full Member,2021-02-15
3385,Fan_03385,Female,18-24,UK,London,Non-Member,2023-07-06
3386,Fan_03386,Female,35-44,USA,International City,Red Member,2020-06-17
3387,Fan_03387,Male,35-44,Norway,International City,Non-Member,2021-10-20
3388,Fan_03388,Female,45-54,Egypt,International City,Red Member,2021-09-18
3389,Fan_03389,Female,55+,Norway,International City,Junior Member,2020-04-22
3390,Fan_03390,Male,18-24,Egypt,International City,Non-Member,2021-09-20
3391,Fan_03391,Non-binary,45-54,Thailand,International City,Red Member,2020-12-21
3392,Fan_03392,Female,55+,Ireland,International City,Non-Member,2022-12-30
3393,Fan_03393,Female,35-44,UK,London,Non-Member,2021-12-21
3394,Fan_03394,Male,55+,Egypt,International City,Red Member,2024-02-21
3395,Fan_03395,Non-binary,18-24,Egypt,International City,Red Member,2022-01-29
3396,Fan_03396,Non-binary,Under 18,Australia,International City,Non-Member,2020-07-21
3397,Fan_03397,Male,18-24,USA,International City,Junior Member,2021-10-17
3398,Fan_03398,Female,18-24,UK,Liverpool,Full Member,2023-08-04
3399,Fan_03399,Male,Under 18,Thailand,International City,Red Member,2021-02-25
3400,Fan_03400,Male,25-34,Australia,International City,Non-Member,2021-05-07
